image_path,label,split
train/fear/augmented_6456.png,2,train
train/fear/augmented_6870.png,2,train
train/fear/augmented_852.png,2,train
train/fear/augmented_1117.png,2,train
train/fear/augmented_6286.png,2,train
train/fear/augmented_1738.png,2,train
train/fear/augmented_6806.png,2,train
train/fear/augmented_5972.png,2,train
train/fear/augmented_6395.png,2,train
train/fear/augmented_118.png,2,train
train/fear/augmented_6081.png,2,train
train/fear/augmented_227.png,2,train
train/fear/augmented_2136.png,2,train
train/fear/augmented_4452.png,2,train
train/fear/augmented_5203.png,2,train
train/fear/augmented_2717.png,2,train
train/fear/augmented_6751.png,2,train
train/fear/augmented_550.png,2,train
train/fear/augmented_672.png,2,train
train/fear/augmented_4246.png,2,train
train/fear/augmented_58.png,2,train
train/fear/augmented_4286.png,2,train
train/fear/augmented_4351.png,2,train
train/fear/augmented_7274.png,2,train
train/fear/augmented_2084.png,2,train
train/fear/augmented_5006.png,2,train
train/fear/augmented_3784.png,2,train
train/fear/augmented_5131.png,2,train
train/fear/augmented_7229.png,2,train
train/fear/augmented_3513.png,2,train
train/fear/augmented_5983.png,2,train
train/fear/augmented_195.png,2,train
train/fear/augmented_6110.png,2,train
train/fear/augmented_3119.png,2,train
train/fear/augmented_3060.png,2,train
train/fear/augmented_4832.png,2,train
train/fear/augmented_5536.png,2,train
train/fear/augmented_1667.png,2,train
train/fear/augmented_5946.png,2,train
train/fear/augmented_1190.png,2,train
train/fear/augmented_253.png,2,train
train/fear/augmented_3345.png,2,train
train/fear/augmented_2557.png,2,train
train/fear/augmented_3709.png,2,train
train/fear/augmented_6885.png,2,train
train/fear/augmented_1838.png,2,train
train/fear/augmented_6401.png,2,train
train/fear/augmented_4906.png,2,train
train/fear/augmented_7241.png,2,train
train/fear/augmented_1780.png,2,train
train/fear/augmented_3563.png,2,train
train/fear/fer0015819.png,2,train
train/fear/augmented_6486.png,2,train
train/fear/fer0027966.png,2,train
train/fear/augmented_4755.png,2,train
train/fear/fer0005939.png,2,train
train/fear/augmented_6208.png,2,train
train/fear/augmented_4357.png,2,train
train/fear/augmented_3834.png,2,train
train/fear/augmented_7244.png,2,train
train/fear/augmented_2740.png,2,train
train/fear/augmented_6453.png,2,train
train/fear/augmented_507.png,2,train
train/fear/augmented_3603.png,2,train
train/fear/augmented_1566.png,2,train
train/fear/augmented_1514.png,2,train
train/fear/augmented_5772.png,2,train
train/fear/augmented_4060.png,2,train
train/fear/fer0008739.png,2,train
train/fear/augmented_6465.png,2,train
train/fear/augmented_5176.png,2,train
train/fear/augmented_5318.png,2,train
train/fear/augmented_1616.png,2,train
train/fear/fer0024824.png,2,train
train/fear/augmented_3941.png,2,train
train/fear/augmented_2552.png,2,train
train/fear/augmented_4155.png,2,train
train/fear/augmented_685.png,2,train
train/fear/augmented_128.png,2,train
train/fear/augmented_3565.png,2,train
train/fear/augmented_4247.png,2,train
train/fear/augmented_3195.png,2,train
train/fear/augmented_4940.png,2,train
train/fear/augmented_401.png,2,train
train/fear/augmented_5346.png,2,train
train/fear/augmented_3910.png,2,train
train/fear/augmented_1922.png,2,train
train/fear/augmented_3395.png,2,train
train/fear/fer0002649.png,2,train
train/fear/augmented_1709.png,2,train
train/fear/fer0020421.png,2,train
train/fear/augmented_664.png,2,train
train/fear/augmented_18.png,2,train
train/fear/augmented_1126.png,2,train
train/fear/augmented_1240.png,2,train
train/fear/augmented_3380.png,2,train
train/fear/augmented_2590.png,2,train
train/fear/fer0026448.png,2,train
train/fear/augmented_2605.png,2,train
train/fear/augmented_6035.png,2,train
train/fear/augmented_299.png,2,train
train/fear/augmented_1522.png,2,train
train/fear/augmented_2867.png,2,train
train/fear/augmented_240.png,2,train
train/fear/augmented_1397.png,2,train
train/fear/augmented_4277.png,2,train
train/fear/augmented_4292.png,2,train
train/fear/fer0012944.png,2,train
train/fear/augmented_5493.png,2,train
train/fear/augmented_3444.png,2,train
train/fear/augmented_940.png,2,train
train/fear/augmented_6105.png,2,train
train/fear/augmented_6480.png,2,train
train/fear/augmented_4401.png,2,train
train/fear/augmented_1411.png,2,train
train/fear/augmented_1936.png,2,train
train/fear/augmented_4665.png,2,train
train/fear/fer0005150.png,2,train
train/fear/augmented_1853.png,2,train
train/fear/fer0003424.png,2,train
train/fear/augmented_3675.png,2,train
train/fear/augmented_4974.png,2,train
train/fear/fer0024947.png,2,train
train/fear/augmented_7021.png,2,train
train/fear/augmented_763.png,2,train
train/fear/augmented_5277.png,2,train
train/fear/augmented_2652.png,2,train
train/fear/augmented_352.png,2,train
train/fear/augmented_399.png,2,train
train/fear/augmented_912.png,2,train
train/fear/fer0018571.png,2,train
train/fear/augmented_3508.png,2,train
train/fear/augmented_5882.png,2,train
train/fear/augmented_5252.png,2,train
train/fear/augmented_558.png,2,train
train/fear/augmented_1319.png,2,train
train/fear/augmented_5477.png,2,train
train/fear/augmented_2120.png,2,train
train/fear/augmented_3809.png,2,train
train/fear/augmented_1161.png,2,train
train/fear/augmented_1186.png,2,train
train/fear/augmented_1778.png,2,train
train/fear/augmented_3539.png,2,train
train/fear/augmented_903.png,2,train
train/fear/augmented_6052.png,2,train
train/fear/augmented_1223.png,2,train
train/fear/augmented_354.png,2,train
train/fear/augmented_6888.png,2,train
train/fear/fer0018629.png,2,train
train/fear/augmented_5996.png,2,train
train/fear/augmented_2841.png,2,train
train/fear/fer0020409.png,2,train
train/fear/augmented_6009.png,2,train
train/fear/augmented_2381.png,2,train
train/fear/fer0004133.png,2,train
train/fear/augmented_4130.png,2,train
train/fear/fer0012860.png,2,train
train/fear/augmented_727.png,2,train
train/fear/augmented_5543.png,2,train
train/fear/augmented_5165.png,2,train
train/fear/augmented_5649.png,2,train
train/fear/augmented_33.png,2,train
train/fear/augmented_6538.png,2,train
train/fear/augmented_4792.png,2,train
train/fear/augmented_3047.png,2,train
train/fear/augmented_3101.png,2,train
train/fear/augmented_6187.png,2,train
train/fear/augmented_5057.png,2,train
train/fear/augmented_7158.png,2,train
train/fear/augmented_4244.png,2,train
train/fear/fer0018043.png,2,train
train/fear/augmented_607.png,2,train
train/fear/augmented_3933.png,2,train
train/fear/augmented_1441.png,2,train
train/fear/augmented_3184.png,2,train
train/fear/augmented_6431.png,2,train
train/fear/augmented_1641.png,2,train
train/fear/augmented_5105.png,2,train
train/fear/augmented_3522.png,2,train
train/fear/augmented_6998.png,2,train
train/fear/augmented_1160.png,2,train
train/fear/augmented_5744.png,2,train
train/fear/augmented_2111.png,2,train
train/fear/augmented_2645.png,2,train
train/fear/augmented_6012.png,2,train
train/fear/augmented_3616.png,2,train
train/fear/augmented_1802.png,2,train
train/fear/augmented_2352.png,2,train
train/fear/augmented_4156.png,2,train
train/fear/augmented_2659.png,2,train
train/fear/fer0008818.png,2,train
train/fear/augmented_3489.png,2,train
train/fear/augmented_369.png,2,train
train/fear/augmented_6056.png,2,train
train/fear/augmented_7306.png,2,train
train/fear/augmented_2036.png,2,train
train/fear/augmented_4221.png,2,train
train/fear/augmented_1418.png,2,train
train/fear/augmented_4067.png,2,train
train/fear/augmented_5142.png,2,train
train/fear/augmented_2748.png,2,train
train/fear/augmented_2355.png,2,train
train/fear/augmented_4671.png,2,train
train/fear/augmented_3884.png,2,train
train/fear/augmented_870.png,2,train
train/fear/augmented_5921.png,2,train
train/fear/augmented_5152.png,2,train
train/fear/augmented_7315.png,2,train
train/fear/augmented_5045.png,2,train
train/fear/augmented_37.png,2,train
train/fear/augmented_6010.png,2,train
train/fear/augmented_2152.png,2,train
train/fear/augmented_1125.png,2,train
train/fear/augmented_407.png,2,train
train/fear/augmented_6585.png,2,train
train/fear/augmented_6107.png,2,train
train/fear/augmented_4208.png,2,train
train/fear/fer0020945.png,2,train
train/fear/augmented_2520.png,2,train
train/fear/augmented_5555.png,2,train
train/fear/augmented_4569.png,2,train
train/fear/augmented_3686.png,2,train
train/fear/augmented_2682.png,2,train
train/fear/augmented_4412.png,2,train
train/fear/augmented_3924.png,2,train
train/fear/augmented_4068.png,2,train
train/fear/augmented_5363.png,2,train
train/fear/fer0006815.png,2,train
train/fear/augmented_5433.png,2,train
train/fear/augmented_7117.png,2,train
train/fear/augmented_1334.png,2,train
train/fear/fer0019618.png,2,train
train/fear/augmented_5938.png,2,train
train/fear/augmented_2411.png,2,train
train/fear/augmented_2100.png,2,train
train/fear/augmented_5924.png,2,train
train/fear/augmented_3802.png,2,train
train/fear/augmented_7114.png,2,train
train/fear/augmented_6015.png,2,train
train/fear/augmented_2365.png,2,train
train/fear/augmented_5908.png,2,train
train/fear/augmented_849.png,2,train
train/fear/augmented_5826.png,2,train
train/fear/augmented_4528.png,2,train
train/fear/augmented_4806.png,2,train
train/fear/augmented_5075.png,2,train
train/fear/fer0017637.png,2,train
train/fear/augmented_2732.png,2,train
train/fear/augmented_911.png,2,train
train/fear/augmented_6203.png,2,train
train/fear/augmented_3379.png,2,train
train/fear/augmented_4133.png,2,train
train/fear/augmented_5347.png,2,train
train/fear/augmented_4369.png,2,train
train/fear/augmented_4879.png,2,train
train/fear/augmented_6743.png,2,train
train/fear/augmented_210.png,2,train
train/fear/augmented_5050.png,2,train
train/fear/augmented_4310.png,2,train
train/fear/augmented_5335.png,2,train
train/fear/augmented_2265.png,2,train
train/fear/augmented_4810.png,2,train
train/fear/augmented_3674.png,2,train
train/fear/augmented_1594.png,2,train
train/fear/augmented_2390.png,2,train
train/fear/augmented_6424.png,2,train
train/fear/augmented_6006.png,2,train
train/fear/augmented_5261.png,2,train
train/fear/augmented_4538.png,2,train
train/fear/augmented_208.png,2,train
train/fear/augmented_3083.png,2,train
train/fear/augmented_2823.png,2,train
train/fear/augmented_3134.png,2,train
train/fear/augmented_3811.png,2,train
train/fear/augmented_6446.png,2,train
train/fear/augmented_4547.png,2,train
train/fear/augmented_6285.png,2,train
train/fear/augmented_5141.png,2,train
train/fear/augmented_2119.png,2,train
train/fear/augmented_3988.png,2,train
train/fear/augmented_5044.png,2,train
train/fear/augmented_6568.png,2,train
train/fear/augmented_4076.png,2,train
train/fear/augmented_4946.png,2,train
train/fear/augmented_6381.png,2,train
train/fear/augmented_1116.png,2,train
train/fear/augmented_3342.png,2,train
train/fear/augmented_1716.png,2,train
train/fear/augmented_4425.png,2,train
train/fear/augmented_2319.png,2,train
train/fear/augmented_7155.png,2,train
train/fear/augmented_4914.png,2,train
train/fear/augmented_2693.png,2,train
train/fear/augmented_707.png,2,train
train/fear/augmented_1222.png,2,train
train/fear/augmented_7165.png,2,train
train/fear/augmented_4952.png,2,train
train/fear/augmented_6462.png,2,train
train/fear/augmented_1192.png,2,train
train/fear/fer0007239.png,2,train
train/fear/augmented_2468.png,2,train
train/fear/augmented_5917.png,2,train
train/fear/augmented_3510.png,2,train
train/fear/augmented_5823.png,2,train
train/fear/augmented_1961.png,2,train
train/fear/augmented_7008.png,2,train
train/fear/augmented_7254.png,2,train
train/fear/augmented_2273.png,2,train
train/fear/augmented_3299.png,2,train
train/fear/augmented_4516.png,2,train
train/fear/fer0019080.png,2,train
train/fear/augmented_3721.png,2,train
train/fear/fer0008791.png,2,train
train/fear/augmented_3074.png,2,train
train/fear/fer0026506.png,2,train
train/fear/augmented_2092.png,2,train
train/fear/augmented_2773.png,2,train
train/fear/augmented_4624.png,2,train
train/fear/augmented_5761.png,2,train
train/fear/augmented_6022.png,2,train
train/fear/augmented_5328.png,2,train
train/fear/augmented_5717.png,2,train
train/fear/augmented_7265.png,2,train
train/fear/augmented_5380.png,2,train
train/fear/augmented_6616.png,2,train
train/fear/augmented_7070.png,2,train
train/fear/augmented_4458.png,2,train
train/fear/augmented_1166.png,2,train
train/fear/augmented_2341.png,2,train
train/fear/augmented_4249.png,2,train
train/fear/augmented_7069.png,2,train
train/fear/augmented_1268.png,2,train
train/fear/augmented_2843.png,2,train
train/fear/augmented_800.png,2,train
train/fear/augmented_1793.png,2,train
train/fear/augmented_1824.png,2,train
train/fear/augmented_7212.png,2,train
train/fear/fer0012656.png,2,train
train/fear/augmented_2173.png,2,train
train/fear/augmented_2434.png,2,train
train/fear/fer0023778.png,2,train
train/fear/augmented_1438.png,2,train
train/fear/augmented_5418.png,2,train
train/fear/augmented_6129.png,2,train
train/fear/augmented_5563.png,2,train
train/fear/augmented_2347.png,2,train
train/fear/fer0013761.png,2,train
train/fear/augmented_3278.png,2,train
train/fear/fer0001927.png,2,train
train/fear/augmented_3551.png,2,train
train/fear/augmented_6596.png,2,train
train/fear/augmented_7210.png,2,train
train/fear/augmented_2161.png,2,train
train/fear/augmented_5520.png,2,train
train/fear/augmented_390.png,2,train
train/fear/augmented_627.png,2,train
train/fear/augmented_876.png,2,train
train/fear/augmented_6198.png,2,train
train/fear/augmented_3077.png,2,train
train/fear/augmented_1056.png,2,train
train/fear/augmented_5764.png,2,train
train/fear/augmented_1637.png,2,train
train/fear/fer0016710.png,2,train
train/fear/augmented_3438.png,2,train
train/fear/augmented_1375.png,2,train
train/fear/augmented_5879.png,2,train
train/fear/augmented_1585.png,2,train
train/fear/augmented_1967.png,2,train
train/fear/augmented_5103.png,2,train
train/fear/augmented_2983.png,2,train
train/fear/augmented_4149.png,2,train
train/fear/augmented_3000.png,2,train
train/fear/augmented_6400.png,2,train
train/fear/augmented_3427.png,2,train
train/fear/augmented_3170.png,2,train
train/fear/fer0006619.png,2,train
train/fear/augmented_3704.png,2,train
train/fear/fer0006552.png,2,train
train/fear/augmented_5387.png,2,train
train/fear/augmented_3928.png,2,train
train/fear/augmented_2024.png,2,train
train/fear/augmented_1113.png,2,train
train/fear/augmented_4459.png,2,train
train/fear/fer0006752.png,2,train
train/fear/augmented_6380.png,2,train
train/fear/augmented_4294.png,2,train
train/fear/augmented_456.png,2,train
train/fear/augmented_2010.png,2,train
train/fear/augmented_5123.png,2,train
train/fear/augmented_1046.png,2,train
train/fear/augmented_1460.png,2,train
train/fear/augmented_3016.png,2,train
train/fear/augmented_3937.png,2,train
train/fear/augmented_91.png,2,train
train/fear/augmented_3511.png,2,train
train/fear/augmented_3839.png,2,train
train/fear/augmented_1401.png,2,train
train/fear/augmented_4640.png,2,train
train/fear/augmented_5442.png,2,train
train/fear/augmented_4588.png,2,train
train/fear/augmented_1657.png,2,train
train/fear/fer0004463.png,2,train
train/fear/augmented_6864.png,2,train
train/fear/augmented_2609.png,2,train
train/fear/augmented_1215.png,2,train
train/fear/augmented_5426.png,2,train
train/fear/augmented_5618.png,2,train
train/fear/augmented_847.png,2,train
train/fear/augmented_7219.png,2,train
train/fear/fer0011429.png,2,train
train/fear/augmented_7184.png,2,train
train/fear/augmented_4856.png,2,train
train/fear/augmented_3314.png,2,train
train/fear/augmented_2774.png,2,train
train/fear/augmented_2449.png,2,train
train/fear/augmented_7108.png,2,train
train/fear/augmented_5944.png,2,train
train/fear/augmented_5514.png,2,train
train/fear/augmented_4564.png,2,train
train/fear/augmented_5432.png,2,train
train/fear/augmented_2384.png,2,train
train/fear/augmented_6860.png,2,train
train/fear/augmented_2814.png,2,train
train/fear/fer0023755.png,2,train
train/fear/augmented_5113.png,2,train
train/fear/augmented_4457.png,2,train
train/fear/augmented_3548.png,2,train
train/fear/augmented_5421.png,2,train
train/fear/augmented_1364.png,2,train
train/fear/augmented_60.png,2,train
train/fear/augmented_614.png,2,train
train/fear/augmented_4318.png,2,train
train/fear/augmented_3538.png,2,train
train/fear/augmented_6205.png,2,train
train/fear/augmented_2610.png,2,train
train/fear/augmented_2478.png,2,train
train/fear/augmented_275.png,2,train
train/fear/augmented_5998.png,2,train
train/fear/augmented_1120.png,2,train
train/fear/augmented_4240.png,2,train
train/fear/augmented_1417.png,2,train
train/fear/augmented_4460.png,2,train
train/fear/augmented_2019.png,2,train
train/fear/augmented_6796.png,2,train
train/fear/augmented_2302.png,2,train
train/fear/augmented_4364.png,2,train
train/fear/augmented_5636.png,2,train
train/fear/augmented_7207.png,2,train
train/fear/augmented_1572.png,2,train
train/fear/augmented_683.png,2,train
train/fear/augmented_1647.png,2,train
train/fear/augmented_6665.png,2,train
train/fear/augmented_4381.png,2,train
train/fear/augmented_7052.png,2,train
train/fear/augmented_2108.png,2,train
train/fear/augmented_4063.png,2,train
train/fear/augmented_5663.png,2,train
train/fear/augmented_465.png,2,train
train/fear/augmented_2730.png,2,train
train/fear/augmented_4570.png,2,train
train/fear/augmented_3266.png,2,train
train/fear/augmented_5933.png,2,train
train/fear/augmented_4674.png,2,train
train/fear/augmented_2728.png,2,train
train/fear/augmented_4215.png,2,train
train/fear/augmented_1806.png,2,train
train/fear/augmented_4625.png,2,train
train/fear/augmented_374.png,2,train
train/fear/augmented_6004.png,2,train
train/fear/augmented_598.png,2,train
train/fear/augmented_3618.png,2,train
train/fear/augmented_2076.png,2,train
train/fear/fer0005734.png,2,train
train/fear/augmented_2942.png,2,train
train/fear/fer0026903.png,2,train
train/fear/augmented_2750.png,2,train
train/fear/augmented_3153.png,2,train
train/fear/augmented_4907.png,2,train
train/fear/augmented_4454.png,2,train
train/fear/augmented_2216.png,2,train
train/fear/augmented_7138.png,2,train
train/fear/augmented_1173.png,2,train
train/fear/augmented_5788.png,2,train
train/fear/augmented_7034.png,2,train
train/fear/augmented_36.png,2,train
train/fear/augmented_2982.png,2,train
train/fear/augmented_764.png,2,train
train/fear/augmented_4921.png,2,train
train/fear/augmented_2930.png,2,train
train/fear/augmented_4114.png,2,train
train/fear/augmented_858.png,2,train
train/fear/augmented_4395.png,2,train
train/fear/augmented_1583.png,2,train
train/fear/augmented_5407.png,2,train
train/fear/augmented_3228.png,2,train
train/fear/augmented_7194.png,2,train
train/fear/augmented_5807.png,2,train
train/fear/augmented_7115.png,2,train
train/fear/fer0007324.png,2,train
train/fear/fer0006753.png,2,train
train/fear/augmented_5338.png,2,train
train/fear/augmented_1993.png,2,train
train/fear/augmented_7189.png,2,train
train/fear/augmented_3081.png,2,train
train/fear/augmented_7148.png,2,train
train/fear/augmented_3246.png,2,train
train/fear/augmented_2039.png,2,train
train/fear/fer0021510.png,2,train
train/fear/augmented_84.png,2,train
train/fear/augmented_6115.png,2,train
train/fear/augmented_2973.png,2,train
train/fear/augmented_1714.png,2,train
train/fear/augmented_2415.png,2,train
train/fear/fer0015226.png,2,train
train/fear/augmented_4461.png,2,train
train/fear/augmented_694.png,2,train
train/fear/augmented_2825.png,2,train
train/fear/augmented_4493.png,2,train
train/fear/fer0006468.png,2,train
train/fear/augmented_7024.png,2,train
train/fear/augmented_2958.png,2,train
train/fear/augmented_1521.png,2,train
train/fear/augmented_626.png,2,train
train/fear/augmented_1752.png,2,train
train/fear/augmented_1997.png,2,train
train/fear/augmented_5108.png,2,train
train/fear/augmented_621.png,2,train
train/fear/augmented_1856.png,2,train
train/fear/augmented_1666.png,2,train
train/fear/augmented_4486.png,2,train
train/fear/augmented_4446.png,2,train
train/fear/augmented_841.png,2,train
train/fear/augmented_1305.png,2,train
train/fear/augmented_5550.png,2,train
train/fear/augmented_3417.png,2,train
train/fear/augmented_5672.png,2,train
train/fear/augmented_2967.png,2,train
train/fear/augmented_3189.png,2,train
train/fear/augmented_38.png,2,train
train/fear/augmented_6305.png,2,train
train/fear/augmented_4568.png,2,train
train/fear/augmented_3128.png,2,train
train/fear/augmented_4304.png,2,train
train/fear/augmented_5907.png,2,train
train/fear/augmented_6765.png,2,train
train/fear/augmented_2386.png,2,train
train/fear/augmented_6261.png,2,train
train/fear/augmented_3713.png,2,train
train/fear/augmented_6878.png,2,train
train/fear/augmented_5726.png,2,train
train/fear/augmented_1713.png,2,train
train/fear/augmented_4233.png,2,train
train/fear/augmented_3714.png,2,train
train/fear/augmented_1540.png,2,train
train/fear/augmented_45.png,2,train
train/fear/augmented_2346.png,2,train
train/fear/augmented_7116.png,2,train
train/fear/augmented_3837.png,2,train
train/fear/augmented_5613.png,2,train
train/fear/augmented_427.png,2,train
train/fear/augmented_3961.png,2,train
train/fear/augmented_3023.png,2,train
train/fear/augmented_7035.png,2,train
train/fear/fer0025529.png,2,train
train/fear/augmented_6114.png,2,train
train/fear/fer0028445.png,2,train
train/fear/augmented_5603.png,2,train
train/fear/augmented_5532.png,2,train
train/fear/augmented_4834.png,2,train
train/fear/augmented_5136.png,2,train
train/fear/augmented_1111.png,2,train
train/fear/augmented_4715.png,2,train
train/fear/augmented_1078.png,2,train
train/fear/augmented_3064.png,2,train
train/fear/augmented_4230.png,2,train
train/fear/augmented_3207.png,2,train
train/fear/fer0023067.png,2,train
train/fear/augmented_5332.png,2,train
train/fear/augmented_4151.png,2,train
train/fear/augmented_1887.png,2,train
train/fear/fer0027084.png,2,train
train/fear/augmented_4145.png,2,train
train/fear/augmented_474.png,2,train
train/fear/augmented_4862.png,2,train
train/fear/augmented_1809.png,2,train
train/fear/augmented_5675.png,2,train
train/fear/augmented_4659.png,2,train
train/fear/augmented_2762.png,2,train
train/fear/augmented_902.png,2,train
train/fear/augmented_2290.png,2,train
train/fear/augmented_5376.png,2,train
train/fear/augmented_102.png,2,train
train/fear/augmented_160.png,2,train
train/fear/augmented_3172.png,2,train
train/fear/augmented_802.png,2,train
train/fear/augmented_5692.png,2,train
train/fear/fer0002374.png,2,train
train/fear/augmented_2184.png,2,train
train/fear/augmented_4748.png,2,train
train/fear/augmented_2573.png,2,train
train/fear/augmented_591.png,2,train
train/fear/augmented_4122.png,2,train
train/fear/augmented_5296.png,2,train
train/fear/augmented_256.png,2,train
train/fear/fer0007366.png,2,train
train/fear/augmented_6929.png,2,train
train/fear/augmented_4880.png,2,train
train/fear/augmented_5053.png,2,train
train/fear/augmented_2359.png,2,train
train/fear/augmented_1094.png,2,train
train/fear/augmented_1495.png,2,train
train/fear/augmented_6222.png,2,train
train/fear/augmented_893.png,2,train
train/fear/augmented_2239.png,2,train
train/fear/augmented_4480.png,2,train
train/fear/augmented_5981.png,2,train
train/fear/augmented_1090.png,2,train
train/fear/augmented_5092.png,2,train
train/fear/augmented_3597.png,2,train
train/fear/augmented_2907.png,2,train
train/fear/augmented_5453.png,2,train
train/fear/augmented_949.png,2,train
train/fear/augmented_2307.png,2,train
train/fear/augmented_2854.png,2,train
train/fear/augmented_469.png,2,train
train/fear/augmented_5078.png,2,train
train/fear/augmented_2279.png,2,train
train/fear/augmented_536.png,2,train
train/fear/augmented_3664.png,2,train
train/fear/augmented_4985.png,2,train
train/fear/augmented_5963.png,2,train
train/fear/augmented_5489.png,2,train
train/fear/augmented_2916.png,2,train
train/fear/augmented_4393.png,2,train
train/fear/augmented_2112.png,2,train
train/fear/augmented_851.png,2,train
train/fear/augmented_46.png,2,train
train/fear/augmented_2016.png,2,train
train/fear/augmented_549.png,2,train
train/fear/augmented_6766.png,2,train
train/fear/augmented_463.png,2,train
train/fear/augmented_3179.png,2,train
train/fear/augmented_7230.png,2,train
train/fear/augmented_1852.png,2,train
train/fear/augmented_1381.png,2,train
train/fear/augmented_2569.png,2,train
train/fear/augmented_2562.png,2,train
train/fear/fer0027847.png,2,train
train/fear/augmented_4691.png,2,train
train/fear/augmented_6972.png,2,train
train/fear/augmented_5645.png,2,train
train/fear/augmented_4886.png,2,train
train/fear/augmented_6237.png,2,train
train/fear/fer0016199.png,2,train
train/fear/augmented_4670.png,2,train
train/fear/augmented_4608.png,2,train
train/fear/augmented_777.png,2,train
train/fear/augmented_1172.png,2,train
train/fear/augmented_4643.png,2,train
train/fear/augmented_371.png,2,train
train/fear/fer0010479.png,2,train
train/fear/augmented_6881.png,2,train
train/fear/augmented_3878.png,2,train
train/fear/augmented_2338.png,2,train
train/fear/augmented_4417.png,2,train
train/fear/augmented_6952.png,2,train
train/fear/augmented_831.png,2,train
train/fear/augmented_3621.png,2,train
train/fear/augmented_2673.png,2,train
train/fear/augmented_13.png,2,train
train/fear/augmented_801.png,2,train
train/fear/augmented_6005.png,2,train
train/fear/augmented_6416.png,2,train
train/fear/augmented_3282.png,2,train
train/fear/augmented_3463.png,2,train
train/fear/augmented_3398.png,2,train
train/fear/augmented_2091.png,2,train
train/fear/augmented_4944.png,2,train
train/fear/augmented_7118.png,2,train
train/fear/augmented_7313.png,2,train
train/fear/augmented_2071.png,2,train
train/fear/augmented_5214.png,2,train
train/fear/augmented_2817.png,2,train
train/fear/augmented_3409.png,2,train
train/fear/augmented_580.png,2,train
train/fear/fer0000708.png,2,train
train/fear/fer0024982.png,2,train
train/fear/augmented_7106.png,2,train
train/fear/augmented_6267.png,2,train
train/fear/augmented_2668.png,2,train
train/fear/augmented_887.png,2,train
train/fear/augmented_5701.png,2,train
train/fear/augmented_4315.png,2,train
train/fear/augmented_3486.png,2,train
train/fear/augmented_1524.png,2,train
train/fear/augmented_4750.png,2,train
train/fear/augmented_4018.png,2,train
train/fear/augmented_77.png,2,train
train/fear/augmented_2237.png,2,train
train/fear/augmented_5082.png,2,train
train/fear/augmented_1138.png,2,train
train/fear/augmented_6234.png,2,train
train/fear/augmented_904.png,2,train
train/fear/fer0004088.png,2,train
train/fear/augmented_4255.png,2,train
train/fear/augmented_5688.png,2,train
train/fear/augmented_4299.png,2,train
train/fear/augmented_3276.png,2,train
train/fear/augmented_3527.png,2,train
train/fear/augmented_5929.png,2,train
train/fear/augmented_5349.png,2,train
train/fear/augmented_7110.png,2,train
train/fear/augmented_6779.png,2,train
train/fear/augmented_6704.png,2,train
train/fear/augmented_1257.png,2,train
train/fear/augmented_1243.png,2,train
train/fear/augmented_4367.png,2,train
train/fear/augmented_5713.png,2,train
train/fear/augmented_3232.png,2,train
train/fear/augmented_3065.png,2,train
train/fear/augmented_6284.png,2,train
train/fear/augmented_4335.png,2,train
train/fear/augmented_90.png,2,train
train/fear/augmented_6171.png,2,train
train/fear/augmented_5612.png,2,train
train/fear/augmented_6818.png,2,train
train/fear/augmented_3790.png,2,train
train/fear/fer0027265.png,2,train
train/fear/augmented_4014.png,2,train
train/fear/augmented_21.png,2,train
train/fear/augmented_1619.png,2,train
train/fear/fer0026734.png,2,train
train/fear/augmented_3495.png,2,train
train/fear/augmented_6872.png,2,train
train/fear/augmented_6414.png,2,train
train/fear/augmented_3739.png,2,train
train/fear/augmented_6361.png,2,train
train/fear/augmented_4229.png,2,train
train/fear/fer0010539.png,2,train
train/fear/augmented_7012.png,2,train
train/fear/augmented_3712.png,2,train
train/fear/augmented_1745.png,2,train
train/fear/augmented_4200.png,2,train
train/fear/augmented_5890.png,2,train
train/fear/augmented_2245.png,2,train
train/fear/augmented_1715.png,2,train
train/fear/augmented_2651.png,2,train
train/fear/augmented_6317.png,2,train
train/fear/augmented_3344.png,2,train
train/fear/augmented_6246.png,2,train
train/fear/augmented_4048.png,2,train
train/fear/augmented_6451.png,2,train
train/fear/augmented_4707.png,2,train
train/fear/augmented_2900.png,2,train
train/fear/augmented_1505.png,2,train
train/fear/augmented_4026.png,2,train
train/fear/augmented_1625.png,2,train
train/fear/augmented_1121.png,2,train
train/fear/augmented_3528.png,2,train
train/fear/augmented_6562.png,2,train
train/fear/augmented_1720.png,2,train
train/fear/augmented_6230.png,2,train
train/fear/augmented_1355.png,2,train
train/fear/augmented_2739.png,2,train
train/fear/augmented_3869.png,2,train
train/fear/augmented_3886.png,2,train
train/fear/augmented_82.png,2,train
train/fear/augmented_6989.png,2,train
train/fear/augmented_3368.png,2,train
train/fear/augmented_2531.png,2,train
train/fear/augmented_2439.png,2,train
train/fear/augmented_4560.png,2,train
train/fear/augmented_4798.png,2,train
train/fear/augmented_4512.png,2,train
train/fear/augmented_2788.png,2,train
train/fear/fer0002175.png,2,train
train/fear/augmented_2742.png,2,train
train/fear/augmented_1783.png,2,train
train/fear/augmented_6601.png,2,train
train/fear/augmented_6483.png,2,train
train/fear/augmented_1676.png,2,train
train/fear/augmented_6083.png,2,train
train/fear/augmented_1633.png,2,train
train/fear/augmented_6419.png,2,train
train/fear/augmented_6064.png,2,train
